,sale_day,city,adress,floor,size,price
626,30.06.2022,תל אביב-יפו,שער ציון 3,חמישית,88,"8,736,000"
627,30.06.2022,תל אביב-יפו, ,שניה,75,"1,285,000"
628,29.06.2022,תל אביב-יפו,אירוס 13,קרקע,60,"2,400,000"
629,29.06.2022,תל אביב-יפו,גרינבוים 35,שלישית,62.70,"1,726,000"
630,29.06.2022,תל אביב-יפו,נחלת יצחק 18,תשע עשרה,89,"3,600,000"
631,29.06.2022,תל אביב-יפו,רובינשטין 19,ראשונה,59.15,"1,950,000"
632,28.06.2022,תל אביב-יפו,לילינבלום 41,קרקע,55.40,"3,618,000"
633,28.06.2022,תל אביב-יפו,רובינשטין 17,רביעית,59.15,"2,000,000"
634,28.06.2022,תל אביב-יפו,אוארבך 3,קרקע,47.76,"1,875,000"
635,28.06.2022,תל אביב-יפו,אשכול לוי 104,ראשונה,77.80,"4,000,000"
636,28.06.2022,תל אביב-יפו,בוקי בן יגלי 9,רביעית,62,"4,142,000"
637,28.06.2022,תל אביב-יפו,ז'בוטינסקי 76,שניה,72.90,"5,330,000"
638,28.06.2022,תל אביב-יפו,פנקס 11,שביעית,70,"4,850,000"
639,27.06.2022,תל אביב-יפו,שילה 1,שניה,76,"5,900,000"
640,27.06.2022,תל אביב-יפו,פנקס 11,שלישית,45,"4,850,000"
641,27.06.2022,תל אביב-יפו,ארלוזורוב 53,שישית,70,"4,400,000"
642,27.06.2022,תל אביב-יפו,בית אל 47,שישית,82,"3,671,000"
643,27.06.2022,תל אביב-יפו,הרכבת 16,קומה -1,58.20,"2,920,000"
644,27.06.2022,תל אביב-יפו,רב האי גאון 6,ראשונה,51.20,"2,130,000"
645,27.06.2022,תל אביב-יפו,רמז דוד 26,ראשונה,81,"4,950,000"
646,27.06.2022,תל אביב-יפו,ויסוצקי 6,שמינית,98,"1,996,666"
647,26.06.2022,תל אביב-יפו,פיקוס 17,חמישית,55.90,"2,250,000"
648,26.06.2022,תל אביב-יפו,אשכול לוי 90,שביעית,87.31,"3,300,000"
649,26.06.2022,תל אביב-יפו,פיארברג 11,שניה,80,"4,400,000"
650,26.06.2022,תל אביב-יפו,ויסוצקי 6,שמינית,98,"5,990,000"
651,26.06.2022,תל אביב-יפו,בוקי בן יגלי 4,שניה,69.08,"1,811,250"
652,26.06.2022,תל אביב-יפו,בארי 30,ראשונה,75,"4,590,000"
653,26.06.2022,תל אביב-יפו,פיארברג 11,ראשונה,64,"4,000,000"
654,26.06.2022,תל אביב-יפו,הסבוראים 13,שלישית,70.10,"2,250,000"
655,26.06.2022,תל אביב-יפו,"ח""ן 42",ראשונה,83,"1,547,000"
656,26.06.2022,תל אביב-יפו,אלוף בצלות 11,רביעית,66,"4,945,000"
657,24.06.2022,תל אביב-יפו,קרליבך 4,שמונה עשרה,71,"4,100,000"
658,24.06.2022,תל אביב-יפו,שקד 26,שלישית,65.21,"2,110,000"
659,24.06.2022,תל אביב-יפו,הקשת 22,קרקע,74.70,"800,000"
660,24.06.2022,תל אביב-יפו,פיקוס 16,שתים עשרה,89.60,"2,350,000"
661,23.06.2022,תל אביב-יפו,עמינדב 20,ראשונה,54.11,"3,300,000"
662,23.06.2022,תל אביב-יפו,שמעון התרסי 34,חמישית,70,"5,600,000"
663,23.06.2022,תל אביב-יפו,בר-לב חיים 109,שביעית,99,"1,300,000"
664,23.06.2022,תל אביב-יפו,טאגור רבינדרנארט 8,שביעית,82,"5,199,000"
665,23.06.2022,תל אביב-יפו,קרליבך 4,שמונה עשרה,71,"4,100,000"
666,23.06.2022,תל אביב-יפו,קהילת ברזיל 7,רביעית,65,"1,900,000"
667,23.06.2022,תל אביב-יפו,הלסינקי 8,חמישית,80,"5,050,000"
668,23.06.2022,תל אביב-יפו,איגר עקיבא 14,רביעית,67,"3,450,000"
669,23.06.2022,תל אביב-יפו,איגר עקיבא 15,חמישית,51,"2,930,000"
670,23.06.2022,תל אביב-יפו,מטמון כהן 4,שביעית,95,"6,181,000"
671,22.06.2022,תל אביב-יפו,מרים החשמונאית 14,ראשונה,70.60,"4,652,060"
672,22.06.2022,תל אביב-יפו,"מצודת בית""ר 10",שניה,70.85,"2,300,000"
673,22.06.2022,תל אביב-יפו,הלסינקי 8, ,80,"5,050,000"
674,22.06.2022,תל אביב-יפו,ויסוצקי 6,שמינית,94,"2,038,661"
675,22.06.2022,תל אביב-יפו,נחל הבשור 1,שמינית,72.17,"2,100,000"
676,22.06.2022,תל אביב-יפו,האמוראים 8,ראשונה,81,"3,800,000"
677,22.06.2022,תל אביב-יפו,מרכז בעלי מלאכה 8,שניה,85,"4,950,000"
678,22.06.2022,תל אביב-יפו,איגר עקיבא 14,רביעית,67,"3,450,000"
679,22.06.2022,תל אביב-יפו,איגר עקיבא 15,חמישית,51,"2,930,000"
680,21.06.2022,תל אביב-יפו,פרלוק משה 15,ראשונה,80.24,"4,329,000"
681,21.06.2022,תל אביב-יפו,טוכולסקי קורט 4,ראשונה,91.65,"2,200,000"
682,21.06.2022,תל אביב-יפו,טאגור רבינדרנארט 3,שניה,57.60,"3,500,000"
683,21.06.2022,תל אביב-יפו,נוה שאנן 33,חמישית,60,"2,730,000"
684,21.06.2022,תל אביב-יפו,בארט 11,שניה,55.80,"4,165,000"
685,21.06.2022,תל אביב-יפו, ,ראשונה,71,"4,120,000"
686,21.06.2022,תל אביב-יפו, ,שישית,87,"12,150,000"
687,21.06.2022,תל אביב-יפו,חכמי אתונה 65,שלישית,60.20,"2,800,000"
688,21.06.2022,תל אביב-יפו,שלומציון המלכה 42,רביעית,77,"4,665,000"
689,20.06.2022,תל אביב-יפו,מעפילי אגוז 84,שניה,57.12,"2,680,000"
690,20.06.2022,תל אביב-יפו,בר-לב חיים 164,ראשונה,60.60,"685,714"
691,20.06.2022,תל אביב-יפו, ,ראשונה,71,"4,250,000"
692,20.06.2022,תל אביב-יפו,דיזנגוף 102,קומה 12,91.90,"3,397,000"
693,20.06.2022,תל אביב-יפו,בראלי 12,חמישית,75,"4,200,000"
694,20.06.2022,תל אביב-יפו,שלומציון המלכה 42, ,77,"4,665,000"
695,20.06.2022,תל אביב-יפו,מרים החשמונאית 14,שניה,70.60,"3,993,000"
696,20.06.2022,תל אביב-יפו,מרים החשמונאית 14,שלישית,70.60,"4,160,000"
697,20.06.2022,תל אביב-יפו,חובבי ציון 20,ראשונה,68,"3,600,000"
698,20.06.2022,תל אביב-יפו,טבריה 10,שניה,83.24,"5,200,000"
699,20.06.2022,תל אביב-יפו,הגבור האלמוני 22,שניה,55.40,"2,600,000"
700,20.06.2022,תל אביב-יפו,וורמיזה 13,שלישית,82,"7,100,000"
701,20.06.2022,תל אביב-יפו,מסילת ישרים 30,ראשונה,100,"2,245,000"
702,19.06.2022,תל אביב-יפו,ארלוזורוב 160,שביעית,62,"1,975,000"
703,19.06.2022,תל אביב-יפו,מעפילי אגוז 37,ראשונה,62.30,"2,300,000"
704,19.06.2022,תל אביב-יפו,ויצמן 127,ראשונה,75.90,"4,227,000"
705,19.06.2022,תל אביב-יפו,מונאש 9,שניה,46.40,"850,000"
706,19.06.2022,תל אביב-יפו,ארלוזורוב 37,שלישית,69,"5,400,000"
707,19.06.2022,תל אביב-יפו,ארלוזורוב 49,ראשונה,62.15,"3,030,000"
708,19.06.2022,תל אביב-יפו,חסידי האומות 24,שניה,78,"1,500,000"
709,17.06.2022,תל אביב-יפו,דיזנגוף 35,ראשונה,81,"4,750,000"
710,17.06.2022,תל אביב-יפו,קמינסקה 14,רביעית,57,"1,800,000"
711,16.06.2022,תל אביב-יפו,"ציהתל""י 47",ראשונה,47,"2,170,000"
712,16.06.2022,תל אביב-יפו,קיוסו אלברט 5,שלישית,61.04,"932,000"
713,16.06.2022,תל אביב-יפו,הרב רפאל אנקאווא 2,שניה,76,"619,000"
714,16.06.2022,תל אביב-יפו,ברנדט וילי 5,שניה,54,"3,480,000"
715,16.06.2022,תל אביב-יפו,רענן 1,רביעית,90,"4,197,000"
716,15.06.2022,תל אביב-יפו,בן יהודה 89,חמישית + גג,88.15,"6,350,000"
717,15.06.2022,תל אביב-יפו,העליה 21,רביעית,55,"3,525,000"
718,15.06.2022,תל אביב-יפו,מיטב 1,ראשונה,86,"3,800,000"
719,15.06.2022,תל אביב-יפו,חובבי ציון 37,רביעית,65.50,"4,500,000"
720,15.06.2022,תל אביב-יפו,רוזנבלום הרצל 4,חמישית,107,"5,900,000"
721,15.06.2022,תל אביב-יפו,קהילת פאדובה 30,שניה,82,"4,512,000"
722,14.06.2022,תל אביב-יפו,שלומציון המלכה 1,קרקע,57,"5,800,000"
723,14.06.2022,תל אביב-יפו,בן עטר 21,קרקע,67.40,"4,050,000"
724,14.06.2022,תל אביב-יפו,"ביל""ו 13",ראשונה,84,"8,150,000"
725,14.06.2022,תל אביב-יפו,מעפילי אגוז 58,רביעית,66.50,"2,187,000"
726,13.06.2022,תל אביב-יפו,ראש פינה 27,בחצר,48,"2,400,000"
727,13.06.2022,תל אביב-יפו,צפת 1,שלישית,56.20,"4,750,000"
728,13.06.2022,תל אביב-יפו, ,שניה,78,"4,390,000"
729,13.06.2022,תל אביב-יפו,קרליבך 4,שמונה עשרה,71,"4,200,000"
730,13.06.2022,תל אביב-יפו,צרעה 2,שניה,48.60,"1,616,000"
731,13.06.2022,תל אביב-יפו,אבן גבירול 146,שביעית,69,"4,600,000"
732,13.06.2022,תל אביב-יפו,בן סרוק 20, ,62,"4,300,000"
733,13.06.2022,תל אביב-יפו,ורבורג 9,ראשונה,67,"4,500,000"
734,12.06.2022,תל אביב-יפו,מקווה ישראל 3,שלישית,59.40,"3,350,000"
735,12.06.2022,תל אביב-יפו,מעפילי אגוז 33,ראשונה,62.30,"2,397,000"
736,12.06.2022,תל אביב-יפו,חיותמן 1,שביעית,69,"4,600,000"
737,12.06.2022,תל אביב-יפו,רמות נפתלי 5,-,57,"3,725,000"
738,12.06.2022,תל אביב-יפו,קרליבך 4,שמונה עשרה,71,"4,200,000"
739,12.06.2022,תל אביב-יפו,בר כוכבא 1,קרקע,40,"3,300,000"
740,12.06.2022,תל אביב-יפו,נורדאו 80,חמישית,65,"4,590,000"
741,12.06.2022,תל אביב-יפו,יום טוב 10,ראשונה,88,"1,115,000"
742,12.06.2022,תל אביב-יפו, ,שניה,78,"4,390,000"
743,11.06.2022,תל אביב-יפו,נורדאו 80,חמישית,65,"4,590,000"
744,10.06.2022,תל אביב-יפו,טאגור רבינדרנארט 2,רביעית,81,"5,077,000"
745,09.06.2022,תל אביב-יפו,ביירון 12,שניה,82,"6,500,000"
746,08.06.2022,תל אביב-יפו,פיקוס 14,שלישית,58,"1,900,000"
747,08.06.2022,תל אביב-יפו,הגבור האלמוני 46,ראשונה,80.40,"1,135,000"
748,08.06.2022,תל אביב-יפו,קהילת קנדה 41,ראשונה,56.70,"1,800,000"
749,08.06.2022,תל אביב-יפו,פרץ י ל 29,שלישית,59,"2,700,000"
750,08.06.2022,תל אביב-יפו, ,עשרים ושש,76,"3,650,000"
751,08.06.2022,תל אביב-יפו,יפת 171,שלישית,53.60,"2,440,000"
752,08.06.2022,תל אביב-יפו,בראלי 6,שלישית,78,"4,287,000"
753,08.06.2022,תל אביב-יפו,מרים החשמונאית 18,קרקע,76.80,"2,524,000"
754,08.06.2022,תל אביב-יפו, ,שניה,70,"1,628,000"
755,08.06.2022,תל אביב-יפו,אינשטיין 63,ראשונה,68,"3,941,000"
756,07.06.2022,תל אביב-יפו,ראש פינה 18,קרקע,59.37,"3,647,000"
757,07.06.2022,תל אביב-יפו,יוסף הנשיא 13,קומה 3,78.26,"4,990,000"
758,07.06.2022,תל אביב-יפו,שיק 20,רביעית,68.71,"2,150,000"
759,07.06.2022,תל אביב-יפו,קרליבך 4,חמישית,74,"4,180,000"
760,07.06.2022,תל אביב-יפו,מרידור יעקב 23,שניה,73.30,"3,550,000"
761,07.06.2022,תל אביב-יפו,איגר עקיבא 17,קרקע,51.01,"1,881,000"
762,07.06.2022,תל אביב-יפו, ,שמינית,71,"2,914,000"
763,07.06.2022,תל אביב-יפו,ראש פינה 18,שניה,44.71,"1,757,000"
764,07.06.2022,תל אביב-יפו,הסבוראים 13,שניה,76,"3,790,000"
765,07.06.2022,תל אביב-יפו,ראש פינה 18,ראשונה,53.82,"1,934,000"
766,07.06.2022,תל אביב-יפו, ,עשרים ושש,75,"3,550,000"
767,06.06.2022,תל אביב-יפו,קמינסקה 14,שניה,57,"1,850,000"
768,06.06.2022,תל אביב-יפו,אבן גבירול 67,חמישית,75.04,"6,300,000"
769,06.06.2022,תל אביב-יפו,אינשטיין 63,ראשונה,68,"3,600,000"
770,06.06.2022,תל אביב-יפו,קרליבך 4,חמישית,74,"4,180,000"
771,06.06.2022,תל אביב-יפו,הסבוראים 13, ,76,"3,790,000"
772,06.06.2022,תל אביב-יפו,דיזנגוף 27,ראשונה,64.55,"3,800,000"
773,05.06.2022,תל אביב-יפו,מיצקביץ אדם 8,קרקע,51.34,"1,900,000"
774,05.06.2022,תל אביב-יפו,נורדאו 78,רביעית,73,"4,130,000"
775,05.06.2022,תל אביב-יפו,דיזנגוף 27, ,37,"3,800,000"
776,02.06.2022,תל אביב-יפו,מעפילי אגוז 66,רביעית,64.40,"2,650,000"
777,02.06.2022,תל אביב-יפו,בושם 42,שניה,61,"2,500,000"
778,02.06.2022,תל אביב-יפו,אלוף מגן קלמן 8,ראשונה,70,"1,391,000"
779,02.06.2022,תל אביב-יפו,בן סירא 16,שלישית,72,"2,230,000"
780,02.06.2022,תל אביב-יפו,פרישמן 31,קומה 1,73.03,"4,250,000"
781,01.06.2022,תל אביב-יפו,סטימצקי 6,ראשונה,71.95,"3,900,000"
782,01.06.2022,תל אביב-יפו,יפתח 14,שלישית,60,"2,900,000"
783,01.06.2022,תל אביב-יפו,פרישמן 33,קרקע,77.09,"4,300,000"
784,01.06.2022,תל אביב-יפו,פיכמן 2,רביעית,68.70,"2,713,333"
785,01.06.2022,תל אביב-יפו, ,ראשונה,40,"2,700,000"
786,01.06.2022,תל אביב-יפו,אדירים 5,רביעית,77.60,"3,000,000"
787,01.06.2022,תל אביב-יפו,בלוך דוד 39,שישית,68,"5,477,000"
788,01.06.2022,תל אביב-יפו,ההדס 11,ראשונה,64,"2,721,000"
789,01.06.2022,תל אביב-יפו,בוגרשוב 22,שניה,61.50,"334,000"
790,31.05.2022,תל אביב-יפו, ,שלישית,74,"4,100,000"
791,31.05.2022,תל אביב-יפו,ארלוזורוב 53,ראשונה,71,"4,600,000"
792,31.05.2022,תל אביב-יפו,ברזיל 10,שניה,55.40,"1,675,000"
793,31.05.2022,תל אביב-יפו,בארי 7, ,64,"4,500,000"
794,31.05.2022,תל אביב-יפו,ילין דוד 16, ,71,"4,747,000"
795,30.05.2022,תל אביב-יפו,אורי צבי גרינברג 8,שישית,77.85,"4,100,000"
796,30.05.2022,תל אביב-יפו,סוקולוב 61,רביעית+גג,71.90,"8,100,000"
797,30.05.2022,תל אביב-יפו,פרזון 9,ראשונה,55,"1,619,000"
798,30.05.2022,תל אביב-יפו,חוני המעגל 10,ראשונה,48,"5,205,000"
799,30.05.2022,תל אביב-יפו,גוש עציון 20,שניה,70,"1,850,000"
800,30.05.2022,תל אביב-יפו,מוצקין 23,ראשונה,66,"4,400,000"
801,30.05.2022,תל אביב-יפו,עירית 5,שלישית,58.71,"2,000,000"
802,29.05.2022,תל אביב-יפו,בן יהודה 153,רביעית ו-חמישית,78.10,"5,200,000"
803,29.05.2022,תל אביב-יפו,הגבור האלמוני 44,ראשונה,80.40,"2,500,000"
804,29.05.2022,תל אביב-יפו,סומקן 10,רביעית,77,"1,850,000"
805,29.05.2022,תל אביב-יפו,ספיר אליהו 6,ראשונה,71,"3,750,000"
806,29.05.2022,תל אביב-יפו, ,שלושים,76,"1,732,500"
807,29.05.2022,תל אביב-יפו,חוני המעגל 10, ,72,"5,200,000"
808,26.05.2022,תל אביב-יפו,אילת 61,עשרים ותשע,82.45,"3,180,000"
809,26.05.2022,תל אביב-יפו,אירוס 15,ראשונה,67,"2,275,000"
810,26.05.2022,תל אביב-יפו,אלון יגאל 20,ראשונה,53,"793,000"
811,26.05.2022,תל אביב-יפו,יפת 109,קומה 1,66.15,"2,760,000"
812,26.05.2022,תל אביב-יפו, ,חמש עשרה,76,"3,650,000"
813,26.05.2022,תל אביב-יפו,ליברמן 2,שלישית,80,"3,700,000"
814,25.05.2022,תל אביב-יפו,הרטוב 11,רביעית,49,"2,000,000"
815,25.05.2022,תל אביב-יפו,יפת 109,קומה 0,50.51,"2,760,000"
816,25.05.2022,תל אביב-יפו,התקומה 22,שלישית+גג,92.03,"6,300,000"
817,25.05.2022,תל אביב-יפו,אשכול לוי 69,שלישית,79.60,"4,222,000"
818,25.05.2022,תל אביב-יפו,פין 5,קומה 1,52.50,"2,650,000"
819,25.05.2022,תל אביב-יפו,סומקן 15,רביעית,55,"1,550,000"
820,25.05.2022,תל אביב-יפו,בארי 33,ראשונה,71.06,"4,300,000"
821,25.05.2022,תל אביב-יפו,בית אורן 10,רביעית,55.70,"2,050,000"
822,25.05.2022,תל אביב-יפו,אשרמן יוסף 3,שלישית,52,"2,380,000"
823,24.05.2022,תל אביב-יפו,אפשטיין 14,ראשונה,63,"73,500"
824,24.05.2022,תל אביב-יפו,יסוד המעלה 20,שלישית,62,"2,800,000"
825,24.05.2022,תל אביב-יפו,דוד המלך 7,שלישית,72,"3,900,000"
826,24.05.2022,תל אביב-יפו,מוזס ולטר 8,עשרים וארבע,85,"4,060,000"
827,24.05.2022,תל אביב-יפו,אבן גבירול 146,שישית,69,"4,580,000"
828,23.05.2022,תל אביב-יפו,פיקוס 17,שניה,53.60,"2,030,000"
829,23.05.2022,תל אביב-יפו,ויצמן 25,ראשונה,60,"3,270,000"
830,23.05.2022,תל אביב-יפו,סומקן 18,רביעית,48.52,"1,690,000"
831,23.05.2022,תל אביב-יפו,חיותמן 1,שישית,69,"4,580,000"
832,23.05.2022,תל אביב-יפו,דורון 21,ראשונה,65,"1,550,000"
833,23.05.2022,תל אביב-יפו,הדף היומי 13,רביעית,68,"1,830,000"
834,23.05.2022,תל אביב-יפו,משגב עם 12,שניה,54.15,"2,520,000"
835,22.05.2022,תל אביב-יפו,מעפילי אגוז 58,רביעית,64.40,"2,425,000"
836,22.05.2022,תל אביב-יפו,ישראל מריז'ין 17,שלישית,47,"1,500,000"
837,22.05.2022,תל אביב-יפו,דיצה 1,רביעית,71.48,"697,000"
838,22.05.2022,תל אביב-יפו,אלנבי 59,רביעית,66,"2,650,000"
839,22.05.2022,תל אביב-יפו,דיין משה 63,ראשונה,46.40,"999,000"
840,22.05.2022,תל אביב-יפו, ,עשרים,76,"3,600,000"
841,19.05.2022,תל אביב-יפו,ליסין 27,ראשונה,62,"3,000,000"
842,19.05.2022,תל אביב-יפו,עין זיתים 1,ראשונה,84.05,"3,390,000"
843,19.05.2022,תל אביב-יפו,ישראל מריז'ין 17,שלישית,51,"2,650,000"
844,19.05.2022,תל אביב-יפו,נורדאו 80,חמישית,76,"5,300,000"
845,19.05.2022,תל אביב-יפו,שטרייכמן יחזקאל 5,שישית,92,"3,550,000"
846,19.05.2022,תל אביב-יפו,הוז דב 9,קומה 1,71.74,"4,700,000"
847,19.05.2022,תל אביב-יפו,העליה 13,שישית,75,"5,555,000"
848,19.05.2022,תל אביב-יפו,סוקולוב 97,חמישית,76,"4,050,000"
849,19.05.2022,תל אביב-יפו,ברלינר 10,רביעית,74.60,"6,400,000"
850,19.05.2022,תל אביב-יפו,אדירים 2,רביעית,65.40,"2,710,000"
851,18.05.2022,תל אביב-יפו,תדהר דוד 35,רביעית,70,"1,700,000"
852,18.05.2022,תל אביב-יפו,סוקולוב 97, ,76,"4,050,000"
853,18.05.2022,תל אביב-יפו,נורדאו 80,חמישית,76,"5,300,000"
854,18.05.2022,תל אביב-יפו,ז'בוטינסקי 146,שביעית,71,"4,800,000"
855,17.05.2022,תל אביב-יפו,פיקוס 41,רביעית,47.30,"2,000,000"
856,17.05.2022,תל אביב-יפו,טור מלכא 4,ראשונה,46.60,"2,400,000"
857,17.05.2022,תל אביב-יפו,דניאל 17,שלישית,48,"3,650,000"
858,17.05.2022,תל אביב-יפו,עירית 18,שישית,67,"2,350,000"
859,17.05.2022,תל אביב-יפו,אוסישקין 72,שלישית,58,"75,000"
860,17.05.2022,תל אביב-יפו,הקליר 10,ראשונה,56,"3,500,000"
861,17.05.2022,תל אביב-יפו,ז'בוטינסקי 146,שביעית,71,"4,800,000"
862,17.05.2022,תל אביב-יפו,ששת הימים 3,רביעית,53,"1,350,000"
863,17.05.2022,תל אביב-יפו,ויזל 8,גג,64.02,"4,450,000"
864,17.05.2022,תל אביב-יפו,יוחנן הורקנוס 29, ,75,"4,500,000"
865,16.05.2022,תל אביב-יפו,המכבי 11,שלישית,51.06,"1,745,000"
866,16.05.2022,תל אביב-יפו,רודנסקי שמואל 10,רביעית,78.14,"4,380,000"
867,16.05.2022,תל אביב-יפו, ,קומה 1,65.65,"3,750,000"
868,15.05.2022,תל אביב-יפו,החרמון 19,קרקע+יציע,110,"6,300,000"
869,15.05.2022,תל אביב-יפו,אמסטרדם 6,שניה,62,"4,800,000"
870,15.05.2022,תל אביב-יפו,מרכלת 8,"קומה 9, קומה 10",85.90,"2,392,500"
871,15.05.2022,תל אביב-יפו,בר כוכבא 24,ראשונה,66.50,"3,467,000"
872,15.05.2022,תל אביב-יפו,"של""ג 3",מרתף + ראשונה,76.36,"5,100,000"
873,13.05.2022,תל אביב-יפו,ששת הימים 5,רביעית,48.60,"2,050,000"
874,12.05.2022,תל אביב-יפו,פנקס 24,שלישית,57.20,"5,300,000"
875,12.05.2022,תל אביב-יפו,צוויג סטפן 19,שישית,83.70,"1,635,000"
876,12.05.2022,תל אביב-יפו,בר אילן 8,שניה,103,"6,050,000"
877,12.05.2022,תל אביב-יפו, ,ראשונה,79,"4,900,000"
878,12.05.2022,תל אביב-יפו,החשמונאים 31,קרקע,46,"4,500,000"
879,12.05.2022,תל אביב-יפו,עבודת ישראל 12,ראשונה,97.94,"2,600,000"
880,12.05.2022,תל אביב-יפו,סוטין 11,ראשונה,61.70,"4,000,000"
881,11.05.2022,תל אביב-יפו,טאגור רבינדרנארט 60,חמישית,66,"3,700,000"
882,11.05.2022,תל אביב-יפו,חנקין 3, ,109,"6,675,000"
883,11.05.2022,תל אביב-יפו,טאגור רבינדרנארט 3,שלישית,57.60,"1,300,000"
884,11.05.2022,תל אביב-יפו,מטמון כהן 4, ,92,"4,535,000"
885,10.05.2022,תל אביב-יפו,אלוני ניסים 5,עשרים ושתים,68.90,"4,400,000"
886,10.05.2022,תל אביב-יפו,סנפיר 2,שביעית,77,"1,242,991"
887,10.05.2022,תל אביב-יפו,טאגור רבינדרנארט 39,חמישית,83.60,"4,035,000"
888,10.05.2022,תל אביב-יפו,חסידי האומות 16,שניה,79,"3,415,000"
889,09.05.2022,תל אביב-יפו,חסידי האומות 16,שניה,79,"3,410,000"
890,09.05.2022,תל אביב-יפו,מלכי ישראל 2,ראשונה,73.80,"4,500,000"
891,09.05.2022,תל אביב-יפו,קיציס יוסף 17,ראשונה,68.60,"3,760,000"
892,08.05.2022,תל אביב-יפו,אבן גבירול 7,שלישית,61.62,"1,750,000"
893,08.05.2022,תל אביב-יפו, ,רביעית+חמישית,48.40,"3,700,000"
894,08.05.2022,תל אביב-יפו,פנקס 34,שלישית,68.53,"5,490,000"
895,08.05.2022,תל אביב-יפו,חפץ ישה 18,רביעית,88,"3,938,000"
896,08.05.2022,תל אביב-יפו,כרמיה 13,ראשונה,58,"4,500,000"
897,08.05.2022,תל אביב-יפו,וולקר יוסף 24,שלישית,60.80,"2,470,000"
898,08.05.2022,תל אביב-יפו,הזוהר 6,ראשונה,72,"3,660,000"
899,08.05.2022,תל אביב-יפו,ארלוזורוב 117,ראשונה,74.40,"3,000,000"
900,05.05.2022,תל אביב-יפו,הרודיון 1,ראשונה,76,"3,000,000"
901,05.05.2022,תל אביב-יפו,בעל הטורים 12,שלישית,51.95,"3,000,000"
902,04.05.2022,תל אביב-יפו, ,עשירית,90,"3,560,000"
903,04.05.2022,תל אביב-יפו,פיקוס 3,ראשונה,58.71,"1,020,000"
904,04.05.2022,תל אביב-יפו,מאנה 1,שלישית,71,"4,300,000"
905,04.05.2022,תל אביב-יפו,קארו יוסף 27,ראשונה,66,"3,850,000"
906,03.05.2022,תל אביב-יפו,הקשת 2,ראשונה,72,"2,300,000"
907,03.05.2022,תל אביב-יפו,ניסנבוים 2, ,74,"5,082,000"
908,03.05.2022,תל אביב-יפו,מבצע קדש 2,ראשונה,67,"5,040,000"
909,03.05.2022,תל אביב-יפו,פינס 18,ראשונה,86,"1,627,000"
910,03.05.2022,תל אביב-יפו,קצנלסון יצחק 11,שניה,81,"197,000"
911,03.05.2022,תל אביב-יפו,"שז""ר זלמן 51",שלישית,73.28,"1,600,000"
912,03.05.2022,תל אביב-יפו,בלוך דוד 41,קרקע,64,"3,105,000"
913,03.05.2022,תל אביב-יפו,ששת הימים 30,שישית,83.30,"2,500,000"
914,03.05.2022,תל אביב-יפו,הסיירים 3,שלישית,46.40,"2,550,000"
915,02.05.2022,תל אביב-יפו,נצח ישראל 1,ראשונה,62,"2,075,000"
916,02.05.2022,תל אביב-יפו,הרוגי מלכות 20,ראשונה,59.90,"3,500,000"
917,02.05.2022,תל אביב-יפו,מאירבר 17,ראשונה,95.90,"3,025,000"
918,02.05.2022,תל אביב-יפו,שלום עליכם 1,שמונה עשרה,98,"6,850,000"
919,02.05.2022,תל אביב-יפו,אלחנן יצחק 14,ראשונה,63,"5,200,000"
920,02.05.2022,תל אביב-יפו,הקונגרס 14,רביעית,58,"1,550,000"
921,02.05.2022,תל אביב-יפו, ,תשיעית,78,"3,350,000"
922,02.05.2022,תל אביב-יפו, ,רביעית,82.34,"4,300,000"
923,02.05.2022,תל אביב-יפו,נוה שאנן 31,שניה,53,"2,400,000"
924,02.05.2022,תל אביב-יפו,מלאכי 10,קרקע,56,"2,855,750"
925,01.05.2022,תל אביב-יפו,כפר יונה 21,שניה,51.60,"1,044,000"
926,01.05.2022,תל אביב-יפו,אלחנן יצחק 14,ראשונה,63,"5,200,000"
927,01.05.2022,תל אביב-יפו,נוה שאנן 31,שניה,53,"2,400,000"
928,01.05.2022,תל אביב-יפו,מגן אברהם 5,ראשונה,93,"669,000"
929,29.04.2022,תל אביב-יפו,סמולנסקין 4,חמישית,66,"4,400,000"
930,28.04.2022,תל אביב-יפו,המלך ג'ורג' 68,שלישית,94,"3,000,000"
931,28.04.2022,תל אביב-יפו,בריג אמיל 4,רביעית,82,"3,470,000"
932,28.04.2022,תל אביב-יפו, ,חמישית,76,"6,170,000"
933,28.04.2022,תל אביב-יפו,מלכי ישראל 2,שלישית,58.10,"2,125,000"
934,28.04.2022,תל אביב-יפו,שמעון התרסי 15,ראשונה,73.42,"4,500,000"
935,28.04.2022,תל אביב-יפו,אבולעפיה 17,שתים עשרה,93,"8,051,000"
936,27.04.2022,תל אביב-יפו,רובינשטיין יצחק 19,שלישית,60.38,"1,900,000"
937,27.04.2022,תל אביב-יפו,בצרון 40,ראשונה,65,"2,777,000"
938,27.04.2022,תל אביב-יפו,שוקן 2,שניה,70,"2,700,000"
939,27.04.2022,תל אביב-יפו,אהלי יעקב 15,שניה,66,"2,551,000"
940,27.04.2022,תל אביב-יפו,מצדה 23,ראשונה,66,"5,125,000"
941,27.04.2022,תל אביב-יפו,קצנלסון יצחק 15,שלישית,75,"5,000,000"
942,27.04.2022,תל אביב-יפו,סומקן 36,רביעית,52,"1,500,000"
943,27.04.2022,תל אביב-יפו,וורמיזה 11,רביעית,74,"4,950,000"
