,sale_day,city,adress,floor,size,price
134,29.11.2022,בני ברק,רבי עקיבא 94,ג,65.50,"2,600,000"
135,28.11.2022,בני ברק,נורוק 36,שניה,56.52,"2,280,000"
136,28.11.2022,בני ברק,ישמח משה 4,שלישית,74,"2,000,000"
137,27.11.2022,בני ברק,בר אילן 1, ,75,"2,200,000"
138,25.11.2022,בני ברק,המכבים 58,שלישית,63.85,"1,785,000"
139,24.11.2022,בני ברק,אמרי חיים 14,קומה 3,69.28,"1,750,000"
140,24.11.2022,בני ברק,סומך 3,שניה,57.60,"1,200,000"
141,24.11.2022,בני ברק, ,שלישית,83,"1,034,000"
142,24.11.2022,בני ברק,אבו חצירא ישראל 2,חמישית,68,"1,470,000"
143,23.11.2022,בני ברק,אבו חצירא ישראל 2, ,68,"1,470,000"
144,23.11.2022,בני ברק, ,שביעית,73,"1,034,966"
145,20.11.2022,בני ברק,זרובבל 1,ראשונה,68,"1,625,000"
146,20.11.2022,בני ברק, ,שניה,84,"2,280,000"
147,19.11.2022,בני ברק,זרובבל 1,רביעית,68,"1,625,983"
148,17.11.2022,בני ברק,שמעון הצדיק 7,ראשונה,64,"1,950,000"
149,17.11.2022,בני ברק,בר אילן 8,קומה 2,87.70,"2,080,000"
150,16.11.2022,בני ברק,וולפסון 20,ג,35,"1,380,000"
151,16.11.2022,בני ברק,הרצל 81,חמישית,72,"1,620,000"
152,16.11.2022,בני ברק,שמעון הצדיק 7,ראשונה,64,"1,950,000"
153,15.11.2022,בני ברק,רבי יוסי 5,ב,48.50,"1,680,000"
154,15.11.2022,בני ברק,אביעד 3,רביעית,53.20,"1,600,000"
155,15.11.2022,בני ברק,הרב שטרסר 2,א,60.50,"2,000,000"
156,15.11.2022,בני ברק, ,ראשונה,76,"2,090,000"
157,15.11.2022,בני ברק,הרצל 81,חמישית,72,"1,620,000"
158,14.11.2022,בני ברק,הרב כהנמן 163,ראשונה,75,"3,580,000"
159,13.11.2022,בני ברק,בגין מנחם 34,ראשונה,66,"1,552,000"
160,13.11.2022,בני ברק,ירושלים 43,ג,76.94,"2,550,000"
161,13.11.2022,בני ברק,הרצוג 25,ב,54,"1,930,000"
162,13.11.2022,בני ברק,העליה השניה 11,קומה 1,77,"2,110,000"
163,13.11.2022,בני ברק,גבורי ישראל 15,חמישית,65,"1,913,000"
164,10.11.2022,בני ברק,קהילות יעקב 66,שניה+שלישית,80.80,"1,440,000"
165,09.11.2022,בני ברק,בגין מנחם 42,שניה,38.40,"1,690,000"
166,08.11.2022,בני ברק, ,שלישית,72,"2,000,000"
167,08.11.2022,בני ברק,הרב יוסף חיים 8,ראשונה,48.10,"622,000"
168,07.11.2022,בני ברק,"רש""י 10",ג,71,"1,700,000"
169,07.11.2022,בני ברק,הרצל 81,רביעית,82,"1,550,000"
170,06.11.2022,בני ברק,חבקוק 13,ראשונה,67.60,"2,350,000"
171,06.11.2022,בני ברק,הרצל 81,שניה,64,"1,615,000"
172,03.11.2022,בני ברק,יונתן 8,שניה,52.80,"1,810,000"
173,03.11.2022,בני ברק,הרב פוברסקי 8,ג,63,"2,970,000"
174,03.11.2022,בני ברק,הרב סורוצקין 5,ראשונה,79.50,"2,525,000"
175,02.11.2022,בני ברק,הרב דסלר 20,רביעית,58.20,"2,330,000"
176,02.11.2022,בני ברק,אבו חצירא ישראל 2,שלישית,77,"1,610,000"
177,02.11.2022,בני ברק,טבריה 33,ב,58.50,"1,950,000"
178,02.11.2022,בני ברק,אביעד 4,שניה,58.30,"1,845,000"
179,01.11.2022,בני ברק,אבו חצירא ישראל 2, ,76,"1,700,000"
180,01.11.2022,בני ברק,אבו חצירא ישראל 2, ,75,"1,610,000"
181,31.10.2022,בני ברק,בן פתחיה 9,ב,52.25,"1,850,000"
182,30.10.2022,בני ברק,בורוכוב 25,א,58,"1,850,000"
183,28.10.2022,בני ברק,גניחובסקי 4,ראשונה,64.10,"850,000"
184,27.10.2022,בני ברק,רבי עקיבא 30,א,48,"2,200,000"
185,27.10.2022,בני ברק,אדמורי אלכסנדר 6,ראשונה,49,"1,250,000"
186,24.10.2022,בני ברק,גרונר 23,שלישית,65,"1,655,000"
187,23.10.2022,בני ברק,זרובבל 1,שלישית,65,"1,655,983"
188,23.10.2022,בני ברק,בגין מנחם 10,שניה,79,"1,718,000"
189,20.10.2022,בני ברק,"חת""ם סופר 6",ב,40,"1,750,000"
190,20.10.2022,בני ברק,בגין מנחם 11,קרקע,58.31,"2,745,000"
191,19.10.2022,בני ברק,צירלסון 29,שישית,71,"1,450,000"
192,16.10.2022,בני ברק,נחום 14,ג,61,"2,200,000"
193,07.10.2022,בני ברק,השריונאים 7,ב,48,"2,335,000"
194,06.10.2022,בני ברק,הרב שטרסר 11,א,39,"2,000,000"
195,06.10.2022,בני ברק,הרב קוטלר 12,א,59.50,"2,450,000"
196,06.10.2022,בני ברק, ,שלישית,84,"2,070,000"
197,03.10.2022,בני ברק, ,ראשונה,84,"2,070,000"
198,02.10.2022,בני ברק,ירמיהו 6,ג,65,"2,300,000"
199,02.10.2022,בני ברק,עמק יזרעאל 1,קומה 0,103.29,"3,750,000"
200,02.10.2022,בני ברק,יונה הנביא 18,ג,62,"2,250,000"
201,02.10.2022,בני ברק,הפלוגה הדתית 3,שלישית,81,"2,000,000"
202,02.10.2022,בני ברק,"חרל""פ 9",א,62,"945,000"
203,29.09.2022,בני ברק,יהושע 10,ראשונה,55,"1,900,000"
204,29.09.2022,בני ברק,יהודה הלוי 23,א,58.64,"2,020,000"
205,29.09.2022,בני ברק,הרצל 91,רביעית,85,"1,850,000"
206,29.09.2022,בני ברק,שפת אמת 3,ב,56.25,"1,270,666"
207,29.09.2022,בני ברק,נורוק 11,שלישית,66.26,"786,000"
208,28.09.2022,בני ברק,רבי עקיבא 11,שניה,63,"1,920,000"
209,28.09.2022,בני ברק,בן זכאי 17,שלישית,53,"2,031,000"
210,28.09.2022,בני ברק,הרצל 91,רביעית,85,"1,850,000"
211,24.09.2022,בני ברק,פרל חיים 9,א,64,"1,980,000"
212,22.09.2022,בני ברק,רב האי גאון 10,ראשונה,45.90,"1,715,000"
213,22.09.2022,בני ברק,בר אילן 1,שלישית,75,"1,919,000"
214,21.09.2022,בני ברק,אבו חצירא ישראל 35,שלישית,56.50,"1,915,000"
215,21.09.2022,בני ברק,עמי 7,ב,67.50,"2,025,000"
216,21.09.2022,בני ברק,אבן גבירול 9,ד,56.60,"790,000"
217,21.09.2022,בני ברק,בר אילן 1, ,75,"1,919,672"
218,21.09.2022,בני ברק,אנילביץ 84,שלישית,77,"2,248,000"
219,20.09.2022,בני ברק,ירושלים 4,ב,47.50,"800,000"
220,20.09.2022,בני ברק,טבריה 10,שניה,58,"2,030,000"
221,19.09.2022,בני ברק,טבריה 25,רביעית,67,"1,985,000"
222,19.09.2022,בני ברק,ביאליק 15,ב,43.74,"1,500,000"
223,18.09.2022,בני ברק,הרצוג 43,ד,49,"2,390,000"
224,18.09.2022,בני ברק,טבריה 25,רביעית,67,"1,985,983"
225,18.09.2022,בני ברק,קלישר 1,רביעית,81,"1,550,000"
226,18.09.2022,בני ברק,גרונר 23,ראשונה,65,"1,455,000"
227,18.09.2022,בני ברק,הרב קוק 20,ג,58,"2,195,000"
228,17.09.2022,בני ברק,זרובבל 1,ראשונה,65,"1,455,983"
