,sale_day,city,adress,floor,size,price
308,20.06.2022,ראשון לציון,"תרמ""ב 21",רביעית,67.31,"1,700,000"
309,20.06.2022,ראשון לציון,קרית ספר 14,רביעית,63.36,"1,700,000"
310,20.06.2022,ראשון לציון, ,ראשונה,100,"115,000"
311,19.06.2022,ראשון לציון,יהודה 7,שניה,60.33,"1,700,000"
312,19.06.2022,ראשון לציון,שפינוזה 22,רביעית,58,"1,700,000"
313,19.06.2022,ראשון לציון,קרן קימת 9,שניה,81.92,"1,740,000"
314,19.06.2022,ראשון לציון,יהודה לייב 10,ראשונה,70.57,"1,550,000"
315,16.06.2022,ראשון לציון,הצופים 2,שניה,79.10,"2,500,000"
316,15.06.2022,ראשון לציון,מאפו 4,ראשונה,67.26,"1,666,000"
317,14.06.2022,ראשון לציון,שניאור זלמן 5,שלישית,63.90,"1,710,000"
318,14.06.2022,ראשון לציון,הדקל 7,ראשונה,97,"2,500,000"
319,14.06.2022,ראשון לציון,ברניצקי נתן 17,ראשונה,60.15,"1,720,000"
320,12.06.2022,ראשון לציון,סופר יעקב 7,ראשונה,64.49,"1,700,000"
321,10.06.2022,ראשון לציון,קלאוזנר יוסף 7,שניה,66.07,"674,000"
322,09.06.2022,ראשון לציון,גיבשטיין יהושע 17,שלישית,63.09,"1,850,000"
323,09.06.2022,ראשון לציון,הרצל 31,שניה,55.67,"1,620,000"
324,08.06.2022,ראשון לציון,אוסישקין 41,ראשונה,59.93,"1,959,000"
325,08.06.2022,ראשון לציון,מרגולין 19,שניה,60.64,"1,730,000"
326,08.06.2022,ראשון לציון,טרכטנברג 13,שביעית,73.20,"1,885,000"
327,08.06.2022,ראשון לציון,דרור 14,שניה,60.90,"1,860,000"
328,07.06.2022,ראשון לציון,העוגב 10,שניה,75,"2,450,000"
