,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
17,17,21,21,21,21,21,21,2050000.0,הירקונים,4,3,74,1,4,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,1,0,0,0,919055.0,924700.0,920000.0,915323.0,958340.0,1225000.0,1239923.0,1342016.0,1365717.0,1410000.0,1590000.0,1650000.0,2020000.0,2462565
18,18,22,22,22,22,22,22,1820000.0,המורים 1,1,1,85,0,4,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0,895728.0,901229.0,896648.0,938789.0,1021021.0,1110455.0,1123983.0,1216530.0,1238015.0,1272071.0,1540000.0,1612755.0,1630000.0,1987119
19,19,29,29,29,29,29,29,1720000.0,המלכה אסתר 2,7,3,0,0,3,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,550823.0,554206.0,551389.0,577303.0,627872.0,635522.0,687851.0,700000.0,712362.0,1030000.0,988500.0,1035200.0,1122605.0,1368558
20,20,30,30,30,30,30,30,1550000.0,הנביאים,15,3,75,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,649192.0,653179.0,649859.0,680401.0,740000.0,1274339.0,1225000.0,1525000.0,1004000.0,1155000.0,1155821.0,1390000.0,634500.0,488500
21,21,31,31,31,31,31,31,2300000.0,הנביאים 14,15,3,92,1,9,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4,1,0,0,0,1104504.0,1111287.0,1105639.0,1157602.0,1259001.0,1274339.0,1405000.0,1520685.0,1547542.0,1590113.0,1591243.0,1666419.0,1807121.0,2203046
22,22,33,33,33,33,33,33,2150000.0,הפלמח 4,17,3,50,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,0,0,780785.0,785580.0,781587.0,818320.0,890000.0,967958.0,979750.0,1060421.0,1079149.0,1108835.0,1257500.0,1456000.0,1578935.0,1924866
23,23,34,34,34,34,34,34,2160000.0,הצנחנים,16,1,80,1,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,0,908533.0,984119.0,990162.0,985128.0,1068333.0,1161912.0,1176067.0,1272902.0,1410000.0,1523750.0,1560000.0,1324111.0,1461666.0,1781905
24,24,35,35,35,35,35,35,1800000.0,הצנחנים,4,2,75,0,4,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,0,0,0,908533.0,984119.0,990162.0,985128.0,1068333.0,1161912.0,1176067.0,1272902.0,1410000.0,1523750.0,1560000.0,1324111.0,1461666.0,1781905
25,25,36,36,36,36,36,36,2100000.0,הקונגרס,9,1,80,1,5,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0,0,0,0,969048.0,975000.0,980987.0,976000.0,1021869.0,1177000.0,1320000.0,1428686.0,1453918.0,1493913.0,1260000.0,1319527.0,1430939.0,1744445
26,26,37,37,37,37,37,37,1840000.0,הרב אונטרמן,10,7,80,0,7,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,834872.0,840000.0,845158.0,852500.0,787500.0,999166.0,1011338.0,1094610.0,1266625.0,1257083.0,1251250.0,1346200.0,1553500.0,1750000
