,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
188,ירושלים,אחימאיר אבא 14,3,60.0,5.0,1969,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,ירושלים,אחימאיר אבא 18,3,57.0,5.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,ירושלים,אחימאיר אבא 2,3,71.0,,1960,none,none,none,none,none,none,none,none,1482500,none,none,none,none,none
191,ירושלים,אחימאיר אבא 201,3,60.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,ירושלים,אחימאיר אבא 204,3,69.0,,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
193,ירושלים,אחימאיר אבא 205,3,60.0,1.0,1990,none,none,"900,000","850,000",none,1012500,none,none,none,none,none,none,none,none
194,ירושלים,אחימאיר אבא 206,3,58.0,,1950,none,none,none,"840,000","1,000,000",none,none,none,none,none,none,none,none,none
195,ירושלים,אחימאיר אבא 207,3,70.0,3.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,ירושלים,אחימאיר אבא 208,3,62.0,6.0,1970,"800,000",895000,880000,970000,"980,000",none,none,none,none,none,none,none,none,none
197,ירושלים,אחימאיר אבא 209,3,60.0,1.0,1974,none,"905,000","930,000",950000,"1,150,000",none,none,"1,260,000",none,1312500,none,none,none,none
198,ירושלים,אחימאיר אבא 210,3,62.0,3.0,1974,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,ירושלים,אחימאיר אבא 4,3,58.0,1.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,ירושלים,אחימאיר אבא 5,3,58.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
201,ירושלים,אחימאיר אבא 6,3,68.0,3.0,1980,none,none,none,none,none,none,"1,268,000",none,none,none,none,none,none,none
202,ירושלים,אחימאיר אבא 7,3,60.0,7.0,1980,none,none,"900,000",none,none,none,none,"1,340,000",none,"1,380,000",none,none,none,none
203,ירושלים,אחימאיר אבא 9,3,70.0,5.0,1970,none,none,none,none,"1,093,000",none,none,"1,230,000","1,250,000","1,400,000",none,none,none,none
204,ירושלים,אחינועם 15,3,57.0,1.0,1970,none,none,none,"1,250,000",none,none,none,none,none,none,"1,975,000",none,none,none
205,ירושלים,אחינעם 11,3,68.0,1.0,1930,none,none,none,none,none,none,none,none,none,none,none,none,none,none
206,ירושלים,אחינעם 12,3,70.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
207,ירושלים,אחינעם 13,3,83.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,ירושלים,אחינעם 5,3,67.0,2.0,1974,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,ירושלים,אחלמה 307,3,62.0,1.0,1994,718500,none,none,none,none,none,none,"1,050,000",1250000,none,none,none,none,none
210,ירושלים,אחלמה 308,3,75.0,,1985,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,ירושלים,אחלמה 35,3,62.0,4.0,1978,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,ירושלים,אחלמה 45,3,62.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,ירושלים,אחלמה 9,3,63.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
